item,count,itemLabel
Q4926516,10,Cystodytes dellechiajei
Q374835,10,Trionychidae
Q1300593,10,Masked Yellowthroat
Q651478,10,Northern red anemone
Q13190594,10,Colletia spinosissima
Q15539644,10,Gouania ulmifolia
Q794323,10,european spruce bark beetle
Q1589253,10,Reed Parrotbill
Q594058,10,Viola reichenbachiana
Q17255530,10,Wettsteinia schusteriana
Q24691223,10,Rudbeckia hirta var. pulcherrima
Q159389,10,Gentiana verna
Q15343486,10,Minthostachys glabrescens
Q15231117,10,Pedicularis kansuensis
Q22285156,10,Streptomyces endophyticus
Q1110083,10,Ruddy Kingfisher
Q6549860,10,Limonium californicum
Q620717,10,Gymnelus
Q4918515,10,Ascidia ceratodes
Q2881870,10,Leptometra celtica
Q151003,10,Rosa henryi
Q754889,10,Buteoninae
Q1574926,10,Pholiota squarrosa
Q159216,10,Monstera
Q779558,10,silverfish genus
Q1040814,10,Nephrolepis cordifolia
Q806297,10,Trachipterus arcticus
Q1589261,10,Ochre-rumped Bunting
Q28484,10,Yellow-headed Caracara
Q2696733,10,Cyathura polita
Q2964355,10,Choisya ternata
Q1258972,10,Chestnut-quilled Rock Pigeon
Q618326,10,Peltigera aphthosa
Q164186,10,Primula auricula
Q26268976,10,Nocardioides simplex
Q18510858,10,Capulacmaea
Q2714520,10,Dermacentor
Q150382,10,Leptarrhena pyrolifolia
Q1610712,10,Templetonia
Q1880706,10,Microcotyloides incisa
Q845982,10,White-faced Storm Petrel
Q2964580,10,Purple Starling
Q535623,10,Eared Pitta
Q162818,10,Ranunculus aquatilis
Q292792,10,Aloe descoingsii
Q3678845,10,Cladonia cenotea
Q5736053,10,Herbertus
Q259425,10,Alpine salamander
Q767573,10,Salvia brandegeei
Q288311,10,Rhodococcus
Q1960177,10,Emerald ash borer
Q15207847,10,Euphorbia fischeri
Q2196051,10,Pentanemus quinquarius
Q267532,10,Bombus pascuorum
Q7217672,10,Hawaiʻi ‘Elepaio
Q27869421,10,Primorskyibacter
Q10934012,10,Bergia capensis
Q14566681,10,Hippomane
Q15557042,10,Tanacetum sinaicum
Q3375689,10,Crepidostomum metoecus
Q15546355,10,Anthotroche pannosa
Q1348002,10,Cepora perimale
Q161359,10,Vicia tenuifolia
Q15336912,10,Zingiber montanum
Q15326390,10,Epimedium sempervirens
Q6946990,10,Mycobacterium avium subspecies paratuberculosis
Q134428,10,Copaifera
Q24192276,10,Duchesnea indica
Q288941,10,Mammillaria boolii
Q6407200,10,Cryptosula pallasiana
Q4731071,10,Allanblackia gabonensis
Q32856207,10,Mimulus acutidens
Q2105788,10,Vincentia punctata
Q15236616,10,Ormosia henryi
Q157593,10,Chrysosplenium
Q1754958,10,Asplenium ceterach
Q10648661,10,Hoya multiflora
Q634804,10,Greater Roadrunner
Q15547647,10,Physaria pruinosa
Q13390019,10,Tellima
Q1757912,10,Eopsetta
Q15326531,10,Epimedium coactum
Q29249,10,Sand-coloured Nighthawk
Q6561664,10,Ectinosoma melaniceps
Q1808816,10,Fossobothrium perplexum
Q87586138,10,Salvia grandiflora
Q1811589,10,Lophiodes beroe
Q1532298,10,Sarracenia minor
Q5024578,10,Calycadenia multiglandulosa
Q3320994,10,Sula Cicadabird
Q134258,10,Rhizopus
Q16975784,10,Idalia
Q329187,10,Tamias sibiricus
Q15485465,10,Millettia rubiginosa
Q1911022,10,Chenopodium murale
Q4943481,10,Olivella
Q3519231,10,Teucrium ramosissimum
Q143525,10,Salvadora persica
Q147289,10,Helleborus
Q4808965,10,Rhipicephalus microplus
Q386770,10,Gaultheria procumbens
Q140538,10,Socratea exorrhiza
Q3630307,10,Leucas cephalotes
Q2597008,10,Acanthobothrium campbelli
Q18075380,10,Strychnos variabilis
Q3753551,10,Xanthomonas campestris
Q939303,10,Fundulus heteroclitus
Q6158955,10,Valerianella coronata
Q2714637,10,Tapinella panuoides
Q12333374,10,Rhododendron carolinianum
Q3594102,10,Oenanthe peucedanifolia
Q1928462,10,spotted tricholoma
Q12084,10,Araneomorphae
Q42733597,10,Cantinoa mutabilis
Q1788955,10,Hadrobregmus pertinax
Q24690912,10,Gutierrezia texana var. texana
Q2573370,10,Columnea
Q592341,10,Seseli
Q580826,10,beadlet anemone
Q2552891,10,Menziesia merinthe
Q587353,10,Hypochaeris maculata
Q10622942,10,Penicillium granulatum
Q12213686,10,Haloxylon salicornicum
Q28079,10,Sphagnum cuspidatum
Q2234889,10,Xylopia
Q244437,10,Mymaridae
Q1092717,10,Red Back Salamander
Q27075533,10,Trochalopteron variegatum
Q13393312,10,Leptochela (Leptochela) pugnax
Q6390143,10,Asteriscus graveolens
Q4518281,10,Pseudosquillisma oculata
Q2020170,10,Bathymonorchis polyipni
Q15544252,10,Tephrosia praecana
Q1307302,10,Rhyzobius litura
Q1541319,10,Carduus acanthoides
Q693593,10,White-tailed Kite
Q157775,10,Eranthis
Q3643489,10,Oreochromis shiranus
Q10930567,10,Populus violascens
Q1078626,10,Red-necked Buzzard
Q2502209,10,Brunnera
Q15543885,10,Tephrosia strigosa
Q2274825,10,Diclidophora coelorhynchi
Q1587819,10,Red Pileated Finch
Q3876607,10,Nicotiana langsdorffii
Q161556,10,Corydalis cava
Q5409116,10,Eulima eburnea
Q5845,10,Actinopodidae
Q754992,10,White-nosed Coati
Q1265106,10,White-chested Puffbird
Q568254,10,Olea capensis
Q8354475,10,Delavaya toxocarpa
Q4348580,10,P1 phage
Q19851081,10,Stolothrissa
Q5643883,10,Rhynchocypris oxycephalus
Q1261736,10,Buffy Hummingbird
Q15539797,10,Bursera cerasiifolia
Q367242,10,Elaeagnus umbellata
Q1017137,10,Astatotilapia burtoni
Q131726,10,Echinopsis
Q2864878,10,Artemisia gorgonum
Q104993581,10,Berberis trifoliata
Q749742,10,Gymnoschoenus sphaerocephalus
Q15392705,10,Phoradendron serotinum
Q2163571,10,Bombus griseocollis
Q21139,10,Angraecum
Q10915784,10,Beilschmiedia erythrophloia
Q1254318,10,Leopard moray eel
Q5287815,10,Dodecatheon conjugens
Q82683,10,Urania leilus
Q147299,10,Cardamine
Q161353,10,Vicia dumetorum
Q1319356,10,Lilioceris merdigera
Q15343459,10,Monardella exilis
Q15532583,10,Cogniauxia podolaena
Q572638,10,Great Curassow
Q159732,10,Vicia hirsuta
Q2538960,10,Asteropsis carinifera
Q1541790,10,Sardinian brook salamander
Q7322337,10,Ribes binominatum
Q21116,10,Buccinum undatum
Q2775056,10,Notarius neogranatensis
Q15364077,10,Scutellaria adenostegia
Q135424,10,Primatomorpha
Q389266,10,Malabar large-spotted civet
Q453994,10,Holacanthus ciliaris
Q1004717,10,Fearful Owl
Q1042485,10,Wattsia mossambica
Q616456,10,Daurian Redstart
Q643101,10,Himalayan Vulture
Q3095353,10,Garcinia xanthochymus
Q15235248,10,Osmanthus armatus
Q2603779,10,Ctenosciaena peruviana
Q15366585,10,Sideritis nutans
Q4111865,10,Quercus salicina
Q1537333,10,Symphyotrichum novi-belgii
Q14539568,10,Terminator
Q5389484,10,Eriophyllum nubigenum
Q73477,10,Blue-and-white Flycatcher
Q863195,10,Banded Bay Cuckoo
Q4475122,10,Monoculodes nyei
Q131513,10,Austrobaileya scandens
Q1413039,10,Blandfordia punicea
Q1259512,10,Whiskered Myiobius
Q2704229,10,ring-necked snake
Q17566043,10,Hypericum laricifolium
Q15601015,10,Pleiotaxis rugosa
Q11035930,10,Gomphostemma microdon
Q17132059,10,Polemannia montana
Q1065465,10,South African Shelduck
Q4116547,10,Melaleuca ericifolia
Q2279087,10,hard clam
Q1274348,10,African Barred Owlet
Q8340253,10,Coriaria japonica
Q6669221,10,Lomatium donnellii
Q2358255,10,Kalmia polifolia
Q1002574,10,Cape Cormorant
Q641392,10,Copper-rumped Hummingbird
Q95493592,10,Cercyon lineolatus
Q15287991,10,Acer pictum
Q4513261,10,Euphausia gibboides
Q1947249,10,Phaedon armoraciae
Q26291044,10,Streptomyces lydicus
Q12230481,10,Euphorbia aleppica
Q15474828,10,Cassia renigera
Q1262194,10,Yellow-eared Woodpecker
Q15387627,10,Euphorbia larica
Q3823518,10,Gordius aquaticus
Q2577839,10,Patagonotothen tessellata
Q629332,10,Siren lacertina
Q769898,10,Red-crested Turaco
Q11001288,10,Caiman
Q488741,10,Hediste diversicolor
Q675948,10,Little Cuckoo Dove
Q1264388,10,Sunda Frogmouth
Q15352550,10,Clinopodium alpinum
Q3015540,10,Bolinopsis infundibulum
Q21004,10,Asteroideae
Q5385584,10,Eremophila racemosa
Q13430050,10,Aphycus
Q2180436,10,Prototransversotrema steeri
Q1632342,10,Australian Giant Cuttlefish
Q15246890,10,Machilus zuihoensis
Q929200,10,Pin-tailed Manakin
Q14883593,10,Atholus bimaculatus
Q2878349,10,Bacillariophyceae
Q15487737,10,Desmodium uncinatum
Q5980290,10,Persicaria pubescens
Q717067,10,Leontodon autumnalis
Q601139,10,Philotheca myoporoides
Q134910,10,Epulopiscium fishelsoni
Q15239290,10,Thalictrum baicalense
Q15596227,10,Iryanthera polyneura
Q2703346,10,Lophelia pertusa
Q15493050,10,Erythrina bidwillii
Q1563597,10,Noctua pronuba
Q161248,10,Thunbergia alata
Q1134307,10,Uncaria rhynchophylla
Q153042,10,Myoporum laetum
Q2054752,10,Xeranthemum annuum
Q641742,10,Eupleridae
Q728125,10,Cornus officinalis
Q2733981,10,Flaccisagitta hexaptera
Q15589926,10,Baccharis patagonica
Q10932962,10,Rhododendron rupicola
Q15236196,10,Ardisia cornudentata
Q8356884,10,Belostomatidae
Q2239127,10,Pleurodema kriegi
Q42751825,10,Kroenleinia grusonii
Q589509,10,Coreopsis verticillata
Q10942227,10,Artemisia anomala
Q4548808,10,Scapholeberis mucronata
Q15346746,10,Ocimum grandiflorum
Q1750612,10,Phalaris aquatica
Q18077398,10,Tribulus pentandrus
Q10724345,10,Zelandobius furcillatus
Q1654979,10,Volvariella bombycina
Q3314772,10,Brugmansia suaveolens
Q1553939,10,Teucrium flavum
Q1601446,10,Macrobaenetes kelsoensis
Q10928400,10,Hypericum japonicum
Q21346805,10,Philiris ziska halmaheira
Q2840252,10,Alstroemeria pulchella
Q2050513,10,Prosorhynchus platycephali
Q25639,10,Tholera cespitis
Q5760596,10,Centaurea clementei
Q10599283,10,Nesameletus
Q21381608,10,Perilla frutescens var. hirtella
Q15231945,10,Rhodiola kirilowii
Q738915,10,Dieffenbachia
Q10450123,10,Chionosphaera lichenicola
Q11940235,10,Paronychia kapela
Q2212227,10,Ishikawa's frog
Q17505518,10,Astigmata
Q2200422,10,Prionurus laticlavius
Q14025226,10,Haemulon vittatum
Q1474889,10,Furcraea hexapetala
Q9181026,10,Betula obscura
Q5406711,10,Ocotea cymbarum
Q2097845,10,Craterellus
Q2889729,10,Hypophthalmus edentatus
Q16992378,10,Salinispora arenicola
Q6554756,10,Pleuromamma scutullata
Q2439787,10,Anadenanthera
Q935234,10,Metridium senile
Q19668,10,Aldrovanda
Q136674,10,Betaproteobacteria
Q2090927,10,Icelus spatula
Q10811801,10,Alpinia breviligulata
Q156233,10,Potamogetonaceae
Q1426766,10,Leymus arenarius
Q10493148,10,Exosporium
Q3091779,10,Cinchona officinalis
Q15570139,10,Centaurea sinaica
Q94601,10,Ocellated Turkey
Q15486276,10,Sedum borissovae
Q1107576,10,Hintonia candens
Q2332227,10,Centropyge venustus
Q5175458,10,Cotopaxia
Q159593,10,Trifolium alpinum
Q161566,10,Symphytum
Q2089208,10,Mobulocestus mollis
Q729353,10,European rhinoceros beetle
Q2883569,10,Gonatus berryi
Q2240396,10,Merida brocket
Q651361,10,common octopus
Q1263210,10,Christmas Island Frigatebrid
Q5001884,10,Chlorophthalmus nigromarginatus
Q168632,10,Chitande Aulonocara
Q15610285,10,Notholaena sulphurea
Q1050978,10,Blue-faced Parrotfinch
Q7921546,10,Vermes
Q161065,10,Nigella
Q4674438,10,Acnistus arborescens
Q5194664,10,Curculigo orchioides
Q996770,10,Magnificent Tree Frog
Q15366448,10,Sideritis ochroleuca
Q551513,10,Anjouan Scops Owl
Q2527343,10,Phyllidia
Q15602899,10,Senecio pleistocephalus
Q61857,10,Eskimo curlew
Q938691,10,Pachystachys lutea
Q1673140,10,Rhodobryum roseum
Q1543189,10,Cordyline
Q2616904,10,Balloon shark
Q310186,10,Paracoccidioides brasiliensis
Q15471134,10,Artemisia jacutica
Q162902,10,Crambe
Q1589120,10,Large Niltava
Q5269198,10,Hysterothylacium marinum
Q15610265,10,Phenax angustifolius
Q3335511,10,Rhododendron concinnum
Q4670921,10,Acacia deanei
Q10880803,10,Rheum yunnanense
Q844420,10,Cape porcupine
Q1194599,10,Yucca filamentosa
Q1092084,10,Marsh rice rat
Q785281,10,Matsudaira's Storm Petrel
Q1591229,10,White-throated Fantail
Q80742,10,Lactarius picinus
Q469992,10,American Avocet
Q5387974,10,Ericameria fasciculata
Q116670,10,Changeable Hawk Eagle
Q174694,10,Aeolidia papillosa
Q3760459,10,Allocareproctus jordani
Q1771926,10,Chlorophytum
Q2912575,10,Allobenedenia epinepheli
Q214300,10,Aythya
Q2128969,10,Pronoprymna ventricosum
Q6373814,10,Karwinskia humboldtiana
Q737454,10,Sharp-tailed Ibis
Q3249733,10,Vaccinium arboreum
Q2719381,10,Terminalia arjuna
Q901228,10,malleefowl
Q16989174,10,Rhododendron macgregoriae
Q10516298,10,Halla
Q1248461,10,Parodia ottonis
Q3802347,10,Lyonsiella
Q5464291,10,Scalesia aspera
Q1834143,10,Oxyethira albiceps
Q157238,10,Scilla
Q3868968,10,Mycoplasma bovis
Q1946555,10,Pyroteuthis margaritifera
Q15338554,10,Quercus margarettiae
Q599928,10,Oleandra
Q15358686,10,Goniothalamus giganteus
Q863101,10,Little Spiderhunter
Q459410,10,Ambrosia dumosa
Q1063083,10,Amanita gemmata
Q748861,10,Gang-gang Cockatoo
Q11088615,10,Saussurea stella
Q17244970,10,Macgregoria racemigera
Q2294335,10,Amakusanthura magnifica
Q512792,10,African Harrier-Hawk
Q1482244,10,Dacrydium
Q54841746,10,Nassauvia lagascae
Q207796,10,Circus
Q2250600,10,Brachyplatystoma vaillantii
Q1531834,10,Hosta ventricosa
Q391676,10,Agave cerulata
Q50846833,10,Ocimum micranthum
Q10581533,10,Memnoniella echinata
Q837644,10,Freshwater blenny
Q12205673,10,Lathyrus ochrus
Q943341,10,Mediterranean mussel
Q389919,10,Mesocricetus
Q1100242,10,Medinilla
Q14937068,10,Euphorbia watanabei
Q132841,10,Abudefduf
Q2274529,10,Caffrogobius saldanha
Q1368880,10,crocodile shark
Q3317468,10,Protomelas similis
Q2082156,10,Pegusa triophthalma
Q15579291,10,Ferula tenuisecta
Q15464684,10,Aristolochia macroura
Q43373123,10,Aldama palmeri
Q1265270,10,Besra
Q3644294,10,Leucadendron argenteum
Q596482,10,Bombus subterraneus
Q1589387,10,Pellia endiviifolia
Q109605331,10,Abia inflata
Q1765059,10,Johnston's Forest Shrew
Q3805552,10,Heteranomia squamula
Q2207768,10,Nemipterus mesoprion
Q246696,10,Russula cyanoxantha
Q1334117,10,Ocotea catharinensis
Q2249633,10,Alpinia nutans
Q2727171,10,Prunus triloba
Q16989196,10,Rhodopila globiformis
Q1349054,10,Lactarius vellereus
Q2920624,10,Eucalyptus staigeriana
Q5423024,10,Eysenhardtia texana
Q1069981,10,Madagascar Jacana
Q2496120,10,Banksia coccinea
Q104383899,10,Anabaena viguieri
Q15551817,10,Brickellia secundiflora
Q104944264,10,Crinum augustum
Q158443,10,Hydrangea paniculata
Q1761521,10,Ericameria
Q15596766,10,Persicaria ferruginea
Q2351364,10,Acleotrema oliveri
Q2272096,10,Aricidea (Allia) ramosa
Q683819,10,Quercus pontica
Q156402,10,Veronica officinalis
Q1260518,10,Short-tailed Nighthawk
Q49604296,10,Dictyota cervicornis
Q5201286,10,Cystoseira elegans
Q15557688,10,Tanacetum polycephalum
Q26105,10,Aglaia basiphylla
Q1587690,10,Natricinae
Q5034826,10,Pygidiopsis pindoramensis
Q2672660,10,Dusky Crag Martin
Q104384227,10,Otostegia limbata
Q13368798,10,Anagyrus chrysos
Q5405714,10,Eucalyptus sieberi
Q4224592,10,Acer barbinerve
Q738724,10,Great Iora
Q2044458,10,Mud darter
Q15557468,10,Haplopappus multifolius
Q1768348,10,Cacyreus marshalli
Q104866857,10,Betula pubescens litwinowii
Q5269210,10,Spirocamallanus rarus
Q1754032,10,Diospyros celebica
Q59316,10,Cascades frog
Q4232933,10,Coreopsis rosea
Q2704355,10,Eucalyptus deglupta
Q1139929,10,Relict Gull
Q164398,10,Sedum ochroleucum
Q31330,10,grass emperor
Q3926761,10,Aralia racemosa
Q1061021,10,Yunnan Nuthatch
Q67357192,10,Tolypothrix tenuis
Q7255025,10,Pseudomonas cichorii
Q931460,10,Hieracium pilosella
Q15245612,10,Hedysarum setigerum
Q4247002,10,Thymus quinquecostatus
Q49628833,10,Senecio chrysanthemoides
Q42353719,10,Chaceia
Q1591580,10,Semicollared Flycatcher
Q15552238,10,Calanticaria bicolor
Q997585,10,white-necked rockfowl
Q14191546,10,Pseudodiaptomus cornutus
Q92989694,10,Asarum asperum var. geaster
Q191683,10,Anthropoides virgo
Q3175567,10,Columbella
Q311361,10,Juglans mandshurica
Q3056122,10,Eremophila mitchellii
Q159353,10,Amelanchier spicata
Q607610,10,Heteromyidae
Q998729,10,Black-throated Mango
Q275737,10,Annona
Q15528843,10,Cicer yamashitae
Q917209,10,ribbon eel
Q775576,10,Giant golden-crowned flying fox
Q193182,10,Tachyglossus aculeatus
Q1930962,10,Protea cynaroides
Q856834,10,Clitopilus prunulus
Q2713285,10,Latridius minutus
Q7179878,10,Phacelia cookei
Q26292650,10,Streptomyces sioyaensis
Q811662,10,Celastrus
Q918579,10,Limbarda crithmoides
Q1010694,10,Ilex vomitoria
Q756063,10,Ivory-billed Woodpecker
Q15236290,10,Gisekia pharnaceoides
Q135529,10,Canavalia
Q1861297,10,King crab
Q1086846,10,Heliornis fulica
Q15339000,10,Aegiphila obducta
Q2934325,10,Onykia robusta
Q2498516,10,Paradiplospinus gracilis
Q7256971,10,Pteroxygonum
Q609717,10,Passerina
Q15586713,10,Encelia nutans
Q11045942,10,Uvaria grandiflora
Q1524950,10,Acacia paradoxa
Q941807,10,Lavandula multifida
Q15589702,10,Perymenium klattianum
Q4118443,10,Crella
Q6497389,10,Hexapanopeus angustifrons
Q10910414,10,Macaranga indica
Q3016631,10,Darwinia citriodora
Q1768588,10,Satyrus
Q2263746,10,Gaevskajatrema pontica
Q5358684,10,Elegia tectorum
Q13506998,10,Galeana basilinea
Q520208,10,Tibetan Eared Pheasant
Q18971329,10,Frog virus 3
Q15582088,10,Darlingtonia
Q290030,10,Lilium kelleyanum
Q17258675,10,Radula perrottetii
Q133430,10,Aspidosperma quebracho-blanco
Q2045350,10,Protomyctophum crockeri
Q1050190,10,Reedbuck
Q10878182,10,Lepisorus ussuriensis
Q1323824,10,Lactarius piperatus
Q648261,10,Polemonium reptans
Q15331362,10,Begonia plebeja
Q2081045,10,Prunus maritima
Q1075985,10,Quercus myrsinifolia
Q10349285,10,Citrus leiocarpa
Q15474147,10,Morierina montana
Q1367334,10,Vitis coignetiae
Q15251836,10,Eriocaulon buergerianum
Q31336,10,Lethrinus borbonicus
Q65088904,10,Arum alpinum
Q3283274,10,Branchiostegus japonicus
Q1888683,10,Gotocotyla acanthophallus
Q7820892,10,Tonestus
Q17431355,10,Trichosanthes multiloba
Q21297734,10,Senecio nebrodensis
Q15044357,10,Gnetum buchholzianum
Q1521997,10,Silybum
Q1786888,10,Mastocarpus stellatus
Q1143304,10,Codium
Q14798886,10,Pseudochariesthes
Q3317547,10,Zoanthus sociatus
Q5965416,10,Viburnum dilatatum
Q200844,10,Yucca elata
Q15434299,10,Lippia multiflora
Q1031569,10,Vitis flexuosa
Q2822195,10,Acacia binervia
Q2702054,10,Acer grandidentatum
Q63510,10,Sarcodes sanguinea
Q720964,10,Haplochromis piceatus
Q135629,10,Malagasy Giant Chameleon
Q15588842,10,Gerbera ambigua
Q1269782,10,Red-collared Woodpecker
Q636758,10,Pseudoeurycea rex
Q148936,10,Pulsatilla pratensis
Q6568678,10,Annandaleum
Q309574,10,Aloe officinalis
Q15389173,10,Boronia inornata
Q15588925,10,Senecio articulatus
Q31804,10,Fulvous-breasted Woodpecker
Q1890501,10,Cyamidae
Q1051242,10,Catocala optata
Q104937818,10,Arisaema angustatum angustatum
Q3504192,10,Rhinogobius similis
Q15356886,10,Linum mucronatum
Q17296249,10,Fossombronia pusilla
Q21129,10,Elodea
Q378551,10,Cirrhigaleus australis
Q54356794,10,Fusarium roseum
Q779716,10,Coprinopsis picacea
Q2872252,10,Diplostomum paraspathaceum
Q15364980,10,Scutellaria glabrata
Q28972,10,Lasionycteris noctivagans
Q2707674,10,Acacia harpophylla
Q756714,10,Weka
Q679154,10,Western Grebe
Q104903765,10,Lindera umbellata membranacea
Q1443415,10,Haustellum haustellum
Q72152496,10,Cneoroideae
Q15395868,10,Amaioua guianensis
Q1558380,10,Gymnocalycium oenanthemum
Q6085532,10,Isocoma pluriflora
Q15546763,10,Chengiopanax sciadophylloides
Q29890020,10,Dictyopteris plagiogramma
Q515014,10,Hemiramphus brasiliensis
Q50407495,10,Bufo calamita
Q17241507,10,Amaranthus leucocarpus
Q2442454,10,Suberites ficus
Q13034404,10,Elaeodendron croceum
Q10260546,10,Cordia verbenacea
Q10670328,10,Coprinus silvaticus
Q15551001,10,Markhamia tomentosa
Q7189745,10,mallow ninebark
Q28114126,10,Sarus Crane
Q10623041,10,Penicillium raistrickii
Q27720,10,Agaricomycetes
Q2595929,10,Auriculariaceae
Q668004,10,Greater glider
Q13400687,10,Libinia spinosa
Q2284476,10,Discoteuthis discus
Q258797,10,electric yellow cichlid
Q12600645,10,Phyllospadix iwatensis
Q605846,10,Asian Fairy Bluebird
Q198010,10,Erythrocercus
Q610399,10,Platycerus caraboides
Q305280,10,Banner-tailed kangaroo rat
Q4117008,10,Euphorbia rigida
Q5030723,10,Hysterolecitha trilocalis
Q109121917,10,Top 50 Mediterranean Island Plants Campaign
Q15366937,10,Sideritis maura
Q1536249,10,Luetkea pectinata
Q3941556,10,Echinopora lamellosa
Q5409426,10,Phyllocladus trichomanoides
Q3125999,10,Halimium halimifolium
Q105485830,10,Vertebrata pennata
Q2976425,10,Strongylura timucu
Q1126628,10,Crocus minimus
Q30685,10,Malacosoma neustria
Q4059357,10,Acacia adunca
Q5383835,10,Cinachyrella
Q1032508,10,Leek moth
Q103811731,10,Termitomyces albuminosus
Q2246378,10,Platymantis polillensis
Q15599513,10,Pulicaria incisa
Q2596977,10,Gymnophallus choledochus
Q161508,10,Ranunculus glacialis
Q3347357,10,Arum dioscoridis
Q2566382,10,Butter sole
Q4117438,10,Chalinula
Q15235704,10,Rhododendron tatsienense
Q310682,10,Aloe kilifiensis
Q2170401,10,Monterrey platyfish
Q13883555,10,Actinodium cunninghamii
Q583176,10,Artemisia arbuscula
Q163574,10,Salix lanata
Q549760,10,Erpetoichthys calabaricus
Q612426,10,Grey-headed Parakeet
Q4167632,10,Dracunculus canariensis
Q14524024,10,Yoldiella solidula
Q145525,10,Melaleuca armillaris
Q1238990,10,Campanula sibirica
Q5462148,10,Piptostigma fugax
Q5371539,10,Sagittaria trifolia
Q293148,10,Rhodococcus equi
Q570697,10,Spot-backed Antshrike
Q543142,10,Centranthus
Q778700,10,Parent bug
Q5140654,10,Large milkweed bug
Q2033960,10,Lentinus
Q43372868,10,Aldama breviflosculosa
Q13906835,10,Oaxaca
Q4513142,10,Nyctiphanes simplex
Q2301438,10,Cronartium ribicola
Q143816,10,Buchloe dactyloides
Q5872937,10,Woodwardia orientalis
Q500266,10,Cyclostomi
Q2317737,10,Indochinese Green Magpie
Q1306644,10,Coleophora
Q5443304,10,Fendlerella
Q3978815,10,Matricaria recutita
Q159827,10,Trifolium scabrum
Q15600226,10,Senecio oxyodontus
Q3678922,10,Cladonia ochrochlora
Q4251034,10,Derbesia
Q1265785,10,Moluccan Owlet-nightjar
